Package|Class|Method|Cyclomatic Complexity
org.apache.commons.collections4.set|ListOrderedSet|iterator|1
org.apache.commons.collections4.set|ListOrderedSet|remove|1
org.apache.commons.collections4.set|ListOrderedSet|remove|3
org.apache.commons.collections4.set|ListOrderedSet|removeAll|1
org.apache.commons.collections4.set|ListOrderedSet|removeIf|4
org.apache.commons.collections4.set|ListOrderedSet|retainAll|4
org.apache.commons.collections4.set|ListOrderedSet|toArray|1
org.apache.commons.collections4.set|ListOrderedSet|toArray|1
org.apache.commons.collections4.set|ListOrderedSet|toString|1
org.apache.commons.collections4.set|MapBackedSet|mapBackedSet|1
org.apache.commons.collections4.set|MapBackedSet|mapBackedSet|1
org.apache.commons.collections4.set|MapBackedSet|add|1
org.apache.commons.collections4.set|MapBackedSet|addAll|1
org.apache.commons.collections4.set|MapBackedSet|clear|1
org.apache.commons.collections4.set|MapBackedSet|contains|1
org.apache.commons.collections4.set|MapBackedSet|containsAll|1
org.apache.commons.collections4.set|MapBackedSet|equals|1
org.apache.commons.collections4.set|MapBackedSet|hashCode|1
org.apache.commons.collections4.set|MapBackedSet|isEmpty|1
org.apache.commons.collections4.set|MapBackedSet|iterator|1
org.apache.commons.collections4.set|MapBackedSet|remove|1
org.apache.commons.collections4.set|MapBackedSet|removeAll|1
org.apache.commons.collections4.set|MapBackedSet|removeIf|1
org.apache.commons.collections4.set|MapBackedSet|retainAll|1
org.apache.commons.collections4.set|MapBackedSet|size|1
org.apache.commons.collections4.set|MapBackedSet|toArray|1
org.apache.commons.collections4.set|MapBackedSet|toArray|1
org.apache.commons.collections4.set|PredicatedNavigableSet|predicatedNavigableSet|1
org.apache.commons.collections4.set|PredicatedNavigableSet|ceiling|1
org.apache.commons.collections4.set|PredicatedNavigableSet|decorated|1
org.apache.commons.collections4.set|PredicatedNavigableSet|descendingIterator|1
org.apache.commons.collections4.set|PredicatedNavigableSet|descendingSet|1
org.apache.commons.collections4.set|PredicatedNavigableSet|floor|1
org.apache.commons.collections4.set|PredicatedNavigableSet|headSet|1
org.apache.commons.collections4.set|PredicatedNavigableSet|higher|1
org.apache.commons.collections4.set|PredicatedNavigableSet|lower|1
org.apache.commons.collections4.set|PredicatedNavigableSet|pollFirst|1
org.apache.commons.collections4.set|PredicatedNavigableSet|pollLast|1
org.apache.commons.collections4.set|PredicatedNavigableSet|subSet|1
org.apache.commons.collections4.set|PredicatedNavigableSet|tailSet|1
org.apache.commons.collections4.set|PredicatedSet|predicatedSet|1
org.apache.commons.collections4.set|PredicatedSet|decorated|1
org.apache.commons.collections4.set|PredicatedSet|equals|1
org.apache.commons.collections4.set|PredicatedSet|hashCode|1
org.apache.commons.collections4.set|PredicatedSortedSet|predicatedSortedSet|1
org.apache.commons.collections4.set|PredicatedSortedSet|comparator|1
org.apache.commons.collections4.set|PredicatedSortedSet|decorated|1
org.apache.commons.collections4.set|PredicatedSortedSet|first|1
org.apache.commons.collections4.set|PredicatedSortedSet|headSet|1
org.apache.commons.collections4.set|PredicatedSortedSet|last|1
org.apache.commons.collections4.set|PredicatedSortedSet|subSet|1
org.apache.commons.collections4.set|PredicatedSortedSet|tailSet|1
org.apache.commons.collections4.set|TransformedNavigableSet|transformedNavigableSet|3
org.apache.commons.collections4.set|TransformedNavigableSet|transformingNavigableSet|1
org.apache.commons.collections4.set|TransformedNavigableSet|ceiling|1
org.apache.commons.collections4.set|TransformedNavigableSet|decorated|1
org.apache.commons.collections4.set|TransformedNavigableSet|descendingIterator|1
org.apache.commons.collections4.set|TransformedNavigableSet|descendingSet|1
org.apache.commons.collections4.set|TransformedNavigableSet|floor|1
org.apache.commons.collections4.set|TransformedNavigableSet|headSet|1
org.apache.commons.collections4.set|TransformedNavigableSet|higher|1
org.apache.commons.collections4.set|TransformedNavigableSet|lower|1
org.apache.commons.collections4.set|TransformedNavigableSet|pollFirst|1
org.apache.commons.collections4.set|TransformedNavigableSet|pollLast|1
org.apache.commons.collections4.set|TransformedNavigableSet|subSet|1
org.apache.commons.collections4.set|TransformedNavigableSet|tailSet|1
org.apache.commons.collections4.set|TransformedSet|transformedSet|3
org.apache.commons.collections4.set|TransformedSet|transformingSet|1
org.apache.commons.collections4.set|TransformedSet|equals|1
org.apache.commons.collections4.set|TransformedSet|hashCode|1
org.apache.commons.collections4.set|TransformedSortedSet|transformedSortedSet|3
org.apache.commons.collections4.set|TransformedSortedSet|transformingSortedSet|1
org.apache.commons.collections4.set|TransformedSortedSet|comparator|1
org.apache.commons.collections4.set|TransformedSortedSet|first|1
org.apache.commons.collections4.set|TransformedSortedSet|getSortedSet|1
org.apache.commons.collections4.set|TransformedSortedSet|headSet|1
org.apache.commons.collections4.set|TransformedSortedSet|last|1
org.apache.commons.collections4.set|TransformedSortedSet|subSet|1
org.apache.commons.collections4.set|TransformedSortedSet|tailSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|unmodifiableNavigableSet|3
org.apache.commons.collections4.set|UnmodifiableNavigableSet|add|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|addAll|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|clear|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|descendingIterator|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|descendingSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|headSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|headSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|iterator|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|pollFirst|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|pollLast|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|readObject|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|remove|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|removeAll|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|removeIf|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|retainAll|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|subSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|subSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|tailSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|tailSet|1
org.apache.commons.collections4.set|UnmodifiableNavigableSet|writeObject|1
org.apache.commons.collections4.set|UnmodifiableSet|unmodifiableSet|3
org.apache.commons.collections4.set|UnmodifiableSet|add|1
org.apache.commons.collections4.set|UnmodifiableSet|addAll|1
org.apache.commons.collections4.set|UnmodifiableSet|clear|1
org.apache.commons.collections4.set|UnmodifiableSet|iterator|1
org.apache.commons.collections4.set|UnmodifiableSet|remove|1
org.apache.commons.collections4.set|UnmodifiableSet|removeAll|1
org.apache.commons.collections4.set|UnmodifiableSet|removeIf|1
org.apache.commons.collections4.set|UnmodifiableSet|retainAll|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|unmodifiableSortedSet|3
org.apache.commons.collections4.set|UnmodifiableSortedSet|add|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|addAll|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|clear|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|headSet|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|iterator|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|readObject|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|remove|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|removeAll|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|removeIf|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|retainAll|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|subSet|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|tailSet|1
org.apache.commons.collections4.set|UnmodifiableSortedSet|writeObject|1
org.apache.commons.collections4|SetUtils|difference|1
org.apache.commons.collections4|SetUtils|disjunction|1
org.apache.commons.collections4|SetUtils|emptyIfNull|1
org.apache.commons.collections4|SetUtils|emptySet|1
org.apache.commons.collections4|SetUtils|emptySortedSet|1
org.apache.commons.collections4|SetUtils|hashCodeForSet|4
org.apache.commons.collections4|SetUtils|hashSet|3
org.apache.commons.collections4|SetUtils|intersection|1
org.apache.commons.collections4|SetUtils|isEqualSet|4
org.apache.commons.collections4|SetUtils|newIdentityHashSet|1
org.apache.commons.collections4|SetUtils|orderedSet|1
org.apache.commons.collections4|SetUtils|predicatedNavigableSet|1
org.apache.commons.collections4|SetUtils|predicatedSet|1
org.apache.commons.collections4|SetUtils|predicatedSortedSet|1
org.apache.commons.collections4|SetUtils|synchronizedSet|1
org.apache.commons.collections4|SetUtils|synchronizedSortedSet|1
org.apache.commons.collections4|SetUtils|transformedNavigableSet|1
org.apache.commons.collections4|SetUtils|transformedSet|1
org.apache.commons.collections4|SetUtils|transformedSortedSet|1
org.apache.commons.collections4|SetUtils|union|1
org.apache.commons.collections4|SetUtils|unmodifiableNavigableSet|1
org.apache.commons.collections4|SetUtils|unmodifiableSet|3
org.apache.commons.collections4|SetUtils|unmodifiableSet|1
org.apache.commons.collections4|SetUtils|unmodifiableSortedSet|1
org.apache.commons.collections4|SetView|copyInto|1
org.apache.commons.collections4|SetView|createIterator|1
org.apache.commons.collections4|SetView|iterator|1
org.apache.commons.collections4|SetView|size|1
org.apache.commons.collections4|SetView|toSet|1
org.apache.commons.collections4|SetValuedMap|get|1
org.apache.commons.collections4|SetValuedMap|remove|1
org.apache.commons.collections4|SortedBag|comparator|1
org.apache.commons.collections4|SortedBag|first|1
org.apache.commons.collections4|SortedBag|last|1
org.apache.commons.collections4|SortedBidiMap|inverseBidiMap|1
org.apache.commons.collections4|SortedBidiMap|valueComparator|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|containsKey|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|containsValue|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|decorated|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|entrySet|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|equals|3
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|get|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|hashCode|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|isEmpty|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|keySet|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|mapIterator|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|remove|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|size|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|toString|1
org.apache.commons.collections4.splitmap|AbstractIterableGetMapDecorator|values|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|transformingMap|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|checkSetValue|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|clear|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|put|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|putAll|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|readObject|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|transformKey|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|transformMap|3
org.apache.commons.collections4.splitmap|TransformedSplitMap|transformValue|1
org.apache.commons.collections4.splitmap|TransformedSplitMap|writeObject|1
org.apache.commons.collections4|SplitMapUtils|readableMap|3
org.apache.commons.collections4|SplitMapUtils|writableMap|3
org.apache.commons.collections4|Transformer|apply|1
org.apache.commons.collections4|Transformer|transform|1
org.apache.commons.collections4|TransformerUtils|asTransformer|1
org.apache.commons.collections4|TransformerUtils|asTransformer|1
org.apache.commons.collections4|TransformerUtils|asTransformer|1
org.apache.commons.collections4|TransformerUtils|chainedTransformer|1
org.apache.commons.collections4|TransformerUtils|chainedTransformer|1
org.apache.commons.collections4|TransformerUtils|cloneTransformer|1
org.apache.commons.collections4|TransformerUtils|constantTransformer|1
org.apache.commons.collections4|TransformerUtils|exceptionTransformer|1
org.apache.commons.collections4|TransformerUtils|ifTransformer|1
org.apache.commons.collections4|TransformerUtils|ifTransformer|1
org.apache.commons.collections4|TransformerUtils|instantiateTransformer|1
org.apache.commons.collections4|TransformerUtils|instantiateTransformer|1
org.apache.commons.collections4|TransformerUtils|invokerTransformer|1
org.apache.commons.collections4|TransformerUtils|invokerTransformer|1
org.apache.commons.collections4|TransformerUtils|mapTransformer|1
org.apache.commons.collections4|TransformerUtils|nopTransformer|1
org.apache.commons.collections4|TransformerUtils|nullTransformer|1
org.apache.commons.collections4|TransformerUtils|stringValueTransformer|1
org.apache.commons.collections4|TransformerUtils|switchMapTransformer|1
org.apache.commons.collections4|TransformerUtils|switchTransformer|1
org.apache.commons.collections4|TransformerUtils|switchTransformer|1
org.apache.commons.collections4|TransformerUtils|switchTransformer|1
org.apache.commons.collections4|TransformerUtils|switchTransformer|1
org.apache.commons.collections4.trie|AbstractBitwiseTrie|compare|1
org.apache.commons.collections4.trie|AbstractBitwiseTrie|bitIndex|1
org.apache.commons.collections4.trie|AbstractBitwiseTrie|bitsPerElement|1
org.apache.commons.collections4.trie|AbstractBitwiseTrie|castKey|1
org.apache.commons.collections4.trie|AbstractBitwiseTrie|compareKeys|4
org.apache.commons.collections4.trie|AbstractBitwiseTrie|getKeyAnalyzer|1
org.apache.commons.collections4.trie|AbstractBitwiseTrie|isBitSet|3
org.apache.commons.collections4.trie|AbstractBitwiseTrie|lengthInBits|3
org.apache.commons.collections4.trie|AbstractBitwiseTrie|toString|1
org.apache.commons.collections4.trie|AbstractPatriciaTrie|isValidUplink|1
